Id,CommandID (Info),OmoteBodyJp,OmoteBodyEn,OmoteBodyCn,OtomeBodyKo,OmoteBodyTw,OmoteImageId,BuzzPowerFav,BuzzPowerRT,UraBodyJp,UraBodyEn,UraBodyCn,UraBodyKo,UraBodyTw,UraImageId,isNight,isDay
ZZZ_Tweet297,Tweet_eigyou (Business Tweet),今日はつぎの企画のために色々練習してきたよ！　超てんちゃんが一日居なくて心配だったでしょ～？　とっておきのモノ見せてあげるから、みんなの応援リプライよろしくね！,"I've been gone the whole day practicing... Were you guys worried about me?🥺 Don't worry, it's for the next special thing I have planned for you all! It's veeery very exciting, so lemme hear you make some noise in the replies!",今天为了下次的企划狂练了好久！整天都见不到超天酱有没有很担心～？超天酱会搞个大新闻给你们看看的，记得多多在评论区里支持我哦！,오늘은 다음 기획 방송 준비를 위해 여러 가지를 연습했어! 하루 종일 보이지 않아서 모두 걱정했지~? 엄청난 걸 보여줄 테니 다들 답멘으로 응원 부탁해~!,今天為了下次的企劃狂練了好久！整天都見不到超天醬有沒有很擔心啊？超天醬之後會弄個超吸睛的東西給你們看，記得多多支持回復喔！愛你們~,N/A,40,78,本当は一日中ベッドで寝転がってただけやけどな,all ive been doing today is roll around in bed though lol,害 其实我今天只是在床上躺了一整天而已,실은 하루 종일 침대에서 뒹굴거렸지만,其實我今天只是在床上滾了一整天而已,N/A,FALSE,FALSE
ZZZ_Tweet298,Tweet_eigyou (Business Tweet),ねぇ、今日も超てんちゃんかわいいかな？,"Hey, can I ask you guys something? Am I cute today? Like always?🥺",喂，今天的超天酱是不是也很可爱？,"있지, 나, 오늘도 귀여워?",欸~今天的超天醬是不是也很可愛？,N/A,60,78,かわいいって言わなきゃ殺す,im gonna kill anyone who doesnt say im cute,不夸者死,귀엽다고 안 하면 죽인다,不誇者死,N/A,FALSE,FALSE
ZZZ_Tweet299,Tweet_poem (Muse),あなたたちの憂鬱もぜんぶ、超てんちゃんが背負ってあげるから、みんなはむずかしいこと考えなくていいんだよ。スマホを閉じて、ふわふわのお布団に包まれたら、インターネット・エンジェルの夢が見られるから。そしたら、明日もがんばれるでしょ？,"Fret not, for I shall lift the sorrows from your shoulders. Let your mind relax. Turn your phone off, crawl into the warm comfort of your bed, and come and see me in your dreams. Fill yourself with energy for a brighter tomorrow.",你们的一切忧郁一切困苦，交给超天酱来背负就好了。所以别再烦心社会上的那些嘈杂繁复咯。只要放下手机，钻进软绵绵的被窝，就能做一场有当代互联网小天使在的美梦了。有我在梦中陪你，是不是明天又能接着努力啦？,우울한 마음은 초텐이 모두 짊어질 테니까 너무 복잡하게 생각하지 마. 그럴 때는 스마트폰을 끄고 포근한 이불 안에 들어가 봐. 인터넷 엔젤이 나오는 꿈을 꿀 수 있을 거야. 그럼 내일도 화이팅할 수 있겠지?,你們一切的煩憂，都交給超天醬來承擔，所以別再擔心社會上的嘈雜。只要放下手機，鑽進軟綿綿的被窩，就能做一場有現代網路小天使的美夢了。有我在夢中陪你，是不是明天又能繼續努力了呢？,N/A,30,50,オタクはバカだからいつまでもウジウジウジウジだもんな。見てらんねーから、わたしに任せとけよ,why are people online always up in arms or annoyed about one thing or another... i cant stand it. im gonna do something about it,毕竟死宅都是些傻子，只会哼哼唧唧哼哼唧唧哼哼唧唧直到天荒地老。实在是没眼看了，快乖乖把一切都交给我吧。,씹덕들은 죄다 멍청해서 늘 쿰척쿰척거릴 뿐인걸. 도저히 못봐주겠으니 내게 맡기라구,畢竟死宅都是些傻子，只會哼哼唧唧哼哼唧唧哼哼唧唧直到天荒地老。實在是不想看了，快乖乖把一切都交給我吧。,N/A,FALSE,FALSE
ZZZ_Tweet300,Tweet_poem (Muse),眠れない夜ってあるよね。今までのつらかったこと、くるしかったこと思い出しちゃって、思考がグルグルしちゃうよね。そんなとき、わたしの動画を開いてみてね。天使はいつでもあなたのスマホの中に存在しているから。一人じゃないよ、泣かないで,"Nights are unforgiving... It's the time your brain loooves to remember all the terrible things that happened to you and turn itself to mush. When the going gets tough, just open one of my videos. I'll always be with you, right here in your device. Smile, because you're not alone.",人总会在某些夜里辗转不安。人生的痛苦和不甘，就像浆糊一样在脑海里骨碌碌打转。这种时候，就点开我的视频看看吧。只要打开它，无论何时何地天使都会降临你的手机，走进你的心里。不哭哦，不哭哦，因为有我在陪你。,"잠 못 드는 밤도 있지. 지금까지 겪은 힘들었던 일이나 괴로운 기억을 떠올리면 머릿속이 뒤죽박죽이 되구. 그럴 때는 내가 올린 영상을 봐줘. 천사가 스마트폰 속에서 언제나 너희와 함께 있을 테니까. 넌 혼자가 아니야, 울지 마",人總會在某些夜裡難以入眠。人生的痛苦，就在腦海裡骨碌碌打轉。這種時候，就點開我的頻道看看吧。只要打開它，無論何時何地天使都會來到你的手機、走進你的心裡。不哭哭喔，因為有我陪你。,N/A,30,50,フン……オタクの汚い泣き顔なんて誰も見たくねーんだよ。さっさと元気だしやがれ……,no one wants to see you grown ass losers crying or whatever. cheer up already geez...,哼……谁会想看死宅哭得稀里哗啦的模样啊。所以赶紧给我支棱起来吧你们……,흥... 씹덕이 우는 지저분한 꼴은 누구도 보고 싶지 않을 걸. 그러니 당장 기운 차리기나 해...,哼……誰會想看阿宅哭得稀裡嘩啦的模樣啊。所以趕緊振作起來吧你們……,N/A,FALSE,FALSE
ZZZ_Tweet301,Tweet_poem (Muse),えいえんってあるのかな？　ないから美しいのかな？　超てんちゃんは、あなたたちのえいえんになれるかな？　いつまでも、わたしのことを考えていてね。そしたら、ずっとそばに居てあげるから……,"Can anything last forever? People say beauty exists because there is decay, but is that really the case? I want to be the one thing that lasts forever in your life, so always keep me in your thoughts. That way, I can be with you anywhere, at any time...",永恒这种东西真的存在吗？若非世事无常，世间又安能如此美好呢？超天酱能成为你们的永恒吗？大家要一直把我放在心里，直到世界的尽头哦。这样一来，我就能永远地陪在你们的身边了……,영원함이라는 개념은 존재하는 걸까? 없기 때문에 아름다운 게 아닐까? 초텐도 언제나 너희 마음속에 영원히 남아있을까? 항상 날 생각해 줘. 그렇게만 해 준다면 언제든 곁에 있을 테니까...,永恆這種東西真的存在嗎？若非世事無常，世間又安能如此美好呢？超天醬能成為你們的永恆嗎？大家要一直把我放在心裡，直到世界的盡頭喔。這樣一來，我就能永遠地陪在你們的身邊了……,N/A,30,50,永遠はないよ。インターネットにないよ。どんな配信者だって、ブームが去ったら忘れさられちゃうよ。でもね、わたしを好きだと想ってくれたその気持ちは、「いま」は確実に、あるよ,"nothing lasts forever. not on the internet, at least. no matter how big you get as a streamer, you only hit your peak once, and then everyone forgets about you. but what matters more now is that at this very moment, there are people out there who like me",永恒才不可能存在。至少不可能存在于网络世界。一个主播无论曾经多火，一旦过气就会被众人遗忘。但是啊，你们心中对我的喜爱之情，至少在「当下」这一刻，是真实存在着的。,"영원이란 없어. 인터넷에 그런 건 없어. 어떤 스트리머라도 유행이 끝나면 잊혀지고 마니까. 하지만 날 좋아하는 그 마음은 적어도 ""지금"" 확실히 여기 존재하고 있어",才沒有永恆咧~至少網路世界裡沒有！一個主播無論曾經多紅，一旦過氣就會被眾人遺忘。但是啊，你們心中對我的喜愛，至少在這當下這一瞬間，是真實存在著。,N/A,FALSE,FALSE
ZZZ_Tweet302,Tweet_poem (Muse),もしわたしがインターネットを辞めたら、その時はインターネット・エンジェルじゃなくて、ただのエンジェルになっちゃうね。電子の海から空に昇った、本物の天使ってことだね。わたしが消えたインターネットはどうなっちゃうのかな。案外、それが真のエンディングだったりするのかもね,"If I ever leave the internet, I'll just go from an internet angel to a regular angel... a real angel that has left cyberspace and ascended to Heaven. What would happen to the internet if I left it? Maybe that was the path I was always destined to walk though.",如果我不再上网，那我就不再是当代互联网小天使，而是变成一个普通的天使了吧。那也意味着我已脱离了电子之海，飞升天界成为了真正的天使。到那个时候，失去了我的网络世界又会变成什么样子呢？其实，说不定那才是真正的结局。,만약 인터넷을 그만둔다면 그 순간부터 난 인터넷 엔젤이 아니라 평범한 엔젤이 되고 말 거야. 전자가 넘실거리는 바다에서 하늘로 날아오르는 진짜 천사가 되는 거지. 내가 떠난 인터넷은 어떻게 되는 걸까? 의외로 그게 진정한 의미의 엔딩일지도 모르겠어,如果我不再上網，那我就不再是現代網路小天使，而是變成一個普通的天使了吧！那也意味著我已脫離了網路之海，飛升天界成為真正的天使。到那時，失去我的網路世界又會變成什麼樣子呢？其實，說不定那才是真正的結局呢！,N/A,30,50,わたしもオタクくんたちも、果たしてインターネットをやめられるかな？　そういう選択肢があるってこと、忘れないでいてね,can any of us really quit the internet though? we all have the choice to. dont forget that,"但是我和各位宅宅们，真的能下定决心放弃网络世界吗？
请你们千万不要忘记，还有这么一条路可走哦。",나와 덕후들이 과연 인터넷을 때려칠 날이 올까? 그런 선택지도 있다는 사실을 잊지 마,"但是我和各位宅宅們，真的能下定決心放棄網路世界嗎？
請你們千萬不要忘記，還有這麼一個選擇喔。",N/A,FALSE,FALSE
ZZZ_Tweet303,Tweet_poem (Muse),わたし、いまが本当に楽しいよ。インターネットがあって、みんなが居て、わたしが喋ると笑ってくれて。いつかわたしが消えちゃっても、この瞬間にインターネット・エンジェルが存在していたこと、忘れないでよね,"I'm having the time of my life right now on the internet. All of you are here with me, smiling and laughing whenever I speak. Even if I disappear one day, please never forget that I existed... that the internet angel existed in this moment.",我，现在，真的好快乐。有网络，有你们，我一开口，就能收获大家的笑容。就算哪天我消失了，你们也一定不要忘记，当代互联网小天使曾在这个瞬间存在过。,"난 지금 이 시간이 너무 즐거워. 인터넷이 있고, 모두가 있고, 내가 말하면 웃어주고. 언젠가 내가 인터넷에서 사라져도 인터넷 엔젤이 여기 존재했다는 사실을 잊지 말아줘",我，現在真的好快樂啊！有網路，有你們，我一開口，就能得到大家的笑容。就算哪天我消失了，你們也一定不要忘記，現代網路小天使曾存在於這個瞬間。,N/A,30,50,忘れちゃったら、わたし泣いちゃうからね,if people forget about me ill cry...,如果你们把我忘了，我是真的会哭的哦。,잊어버리면 울 거야...,如果你們把我忘了，我真的會哭喔。,N/A,FALSE,FALSE
TweetEnging,N/A,エンディング {0} に到達しました,You have reached Ending {0}.,已抵达结局 {0},{0} 엔딩에 도달했습니다,已抵達結局 {0},N/A,0,0,N/A,N/A,N/A,,N/A,N/A,FALSE,FALSE
Tweet_Netshut,N/A (Ending: Happy End World),超てんちゃん、インターネットを卒業して本物の天使になります！,"I, KAngel, will ascend from the internet and become a real angel!",超天酱要从互联网毕业，成为真正的天使！,"저, 이제 인터넷을 졸업하고 진짜 천사가 될 거예요!",超天醬要從網路畢業，成為真正的天使！,N/A,82,40,N/A,N/A,N/A,,N/A,N/A,FALSE,FALSE
Dougasite_Tweet003,InternetYoutube (Video Streaming),N/A,N/A,N/A,,N/A,N/A,0,0,あめちゃん学校行ってなかったから、解説動画で歴史学ぶのとっても楽しいの。学校も「教師」とかいうクソ怪しい偉そうな大人より、かわいいキャラクターが人口音声で面白おかしく授業してくれれば良いのに,i didnt really go to school so i learned a lot of my history from metube... i really like watching in-depth videos... and id rather get my education from videos with cute avatars and cool animations than the stupid arrogant adults that masquerade as educators in schools,糖糖都没去上过学，所以很喜欢看科普视频学历史。学校里要是没有“老师”这种假正经的大人，都是可爱的Q版吉祥物，用电子人声风趣幽默地讲解知识那该多好啊,"난 학교 안 다녀서 다큐멘터리 영상으로 역사를 배우는 게 너무 재미있어. 학교도 ""교사""라고 불리는 어설프고 잘난 체만 왕창 해대는 빌어먹을 꼰대 대신 귀여운 캐릭터가 사람 목소리로 즐겁게 수업을 진행하면 정말 좋을 텐데",糖糖都沒去上過學，所以很喜歡看網路頻道學歷史。學校裡要是沒有“老師”這種假正經的大人，都是可愛的Q版吉祥物，用電子人聲風趣幽默的講解知識那該多好啊！,N/A,FALSE,FALSE
