Category,Id,ParentId (more info),Speaker/Action (in blue),Stress,Affection,Darkness,BodyCn,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply003,reply,ame,,,,YE.DUI.HOU,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply004,reply,ame,,,,阿P也这么想啊,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply005,reply,ame,,,,巨同意,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply006,reply,ame,,,,偶滴同志…！,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply007,reply,ame,,,,嗯嗯嗯,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply008,reply,ame,,,,对叭～,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply009,reply,ame,,,,dei！,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply010,reply,ame,,,,素滴,,,,,,,,,,,,,,,,,,,,,,
General JINE Replies (unused),JINE_Reply011,reply,ame,,,,草已读也太快，死宅吗你？,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,Jine_Reply_doudemoii_1,Jine_Reply,ame,,,,当然关你事啊！！！,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,Jine_Reply_doudemoii_2,Jine_Reply,ame,,,,＾○＾,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,Jine_Reply_doudemoii_3,Jine_Reply,ame,,,,你居然觉得恋人的事情于己无关？！,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,Jine_Reply_doudemoii_4,Jine_Reply,ame,,,,"你这种反应最伤人了……
才怪其实我也不在乎",,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,Jine_Reply_doudemoii_5,Jine_Reply,ame,,,,一脸发自内心的冷漠啊你,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,Jine_Reply_doudemoii_6,Jine_Reply,ame,,,,给我认真点啊！！！,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,Jine_Reply_doudemoii_7,Jine_Reply,ame,,,,"再不肯好好听我说话咱们就分手
没有啦……我不想分手",,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,doudemoii_add1,doudemoii,ame,,,,你这笑脸看得我好想一巴掌呼过去,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,doudemoii_add2,doudemoii,ame,,,,你长得欠揍不说，说话还难听,,,,,,,,,,,,,,,,,,,,,,
Replies to IDK,doudemoii_add3,doudemoii,ame,,,,"不跟你过了！我有阿宅们宠，我要去找阿宅了再见
……算了还是阿P好",,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,Jine_Reply_sorena_1,Jine_Reply,ame,,,,你这个回复烦死了,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,Jine_Reply_sorena_2,Jine_Reply,ame,,,,你是不是根本没有认真听啊？？？,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,Jine_Reply_sorena_3,Jine_Reply,ame,,,,好烦,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,Jine_Reply_sorena_4,Jine_Reply,ame,,,,（看来是没在认真听……）,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,Jine_Reply_sorena_5,Jine_Reply,ame,,,,讨厌你的回答！,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,Jine_Reply_sorena_6,Jine_Reply,ame,,,,你回得也太随便了！,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,sorena_add1,sorena,ame,,,,我最讨厌你这种敷衍的人了！,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,sorena_add2,sorena,ame,,,,你有好好看我说了什么吗？？？,,,,,,,,,,,,,,,,,,,,,,
Replies to THIS,sorena_add3,sorena,ame,,,,你也太敷衍了吧！,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,Jine_Reply_saikouka_1,Jine_Reply,ame,,,,是吧？你明明很懂嘛,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,Jine_Reply_saikouka_2,Jine_Reply,ame,,,,就是超强的惹～,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,Jine_Reply_saikouka_3,Jine_Reply,ame,,,,对吧♡,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,Jine_Reply_saikouka_4,Jine_Reply,ame,,,,再多夸夸我！！！,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,Jine_Reply_saikouka_5,Jine_Reply,ame,,,,我就素最强滴女棱,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,Jine_Reply_saikouka_6,Jine_Reply,ame,,,,嘿嘿！就是这样,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,Jine_Reply_saikouka_7,Jine_Reply,ame,,,,糖糖最棒了,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,saikouka_add1,siakouka,ame,,,,爱得不够！再爱多点！,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,saikouka_add2,siakouka,ame,,,,阿P的「太强了」好廉价哦～,,,,,,,,,,,,,,,,,,,,,,
Replies to OMG,saikouka_add3,siakouka,ame,,,,你可不能抛弃我这个世界最棒的女票哦,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,Jine_Reply_pien_1,Jine_Reply,ame,,,,笨蛋！不许哭！！,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,Jine_Reply_pien_2,Jine_Reply,ame,,,,不然糖糖也要哭惹 嘤,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,Jine_Reply_pien_3,Jine_Reply,ame,,,,看到你这张脸我就来气！,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,Jine_Reply_pien_4,Jine_Reply,ame,,,,揍你哦！,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,Jine_Reply_pien_5,Jine_Reply,ame,,,,你以为眼泪是万能的吗？！,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,Jine_Reply_pien_6,Jine_Reply,ame,,,,好烦,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,Jine_Reply_pien_7,Jine_Reply,ame,,,,好火大！,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,pien_add1,pien,ame,,,,（；；）,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,pien_add2,pien,ame,,,,这事可不是你掉几滴眼泪就能过去的啊？,,,,,,,,,,,,,,,,,,,,,,
Replies to :(,pien_add3,pien,ame,,,,好～～～～～烦～～～！！,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,Jine_Reply_ok_1,Jine_Reply,ame,,,,OK啊,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,Jine_Reply_ok_2,Jine_Reply,ame,,,,欧克,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,Jine_Reply_ok_3,Jine_Reply,ame,,,,你懂就好,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,Jine_Reply_ok_4,Jine_Reply,ame,,,,猴,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,Jine_Reply_ok_5,Jine_Reply,ame,,,,你就这张嘴甜,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,Jine_Reply_ok_6,Jine_Reply,ame,,,,一点情感都没有,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,Jine_Reply_ok_7,Jine_Reply,ame,,,,你真的懂了吗～？,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,ok_add1,ok,ame,,,,OK!!(*'-')b,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,ok_add2,ok,ame,,,,我看你根本就什么都不懂,,,,,,,,,,,,,,,,,,,,,,
Replies to OK,ok_add3,ok,ame,,,,一丁点诚意都感受不到,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,Jine_Reply_love_1,Jine_Reply,ame,,,,爱你……,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,Jine_Reply_love_2,Jine_Reply,ame,,,,"爱啥啊你
我也喜欢你哦♡",,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,Jine_Reply_love_3,Jine_Reply,ame,,,,再多给我发几遍吧,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,Jine_Reply_love_4,Jine_Reply,ame,,,,爱,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,Jine_Reply_love_5,Jine_Reply,ame,,,,喜欢……,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,Jine_Reply_love_6,Jine_Reply,ame,,,,我爱你哦♡,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,Jine_Reply_love_7,Jine_Reply,ame,,,,你心里一定不是这么想的对吧,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,love_add1,love,ame,,,,你要负责爱我一辈子哦,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,love_add2,love,ame,,,,虽然我觉得不太可能，但你要敢花心我肯定当场杀了你,,,,,,,,,,,,,,,,,,,,,,
Replies to LOVE FOREVER,love_add3,love,ame,,,,再说999999次！,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,Jine_Reply_gomen_1,Jine_Reply,ame,,,,我是不会原谅你的 绝对不会,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,Jine_Reply_gomen_2,Jine_Reply,ame,,,,我绝对饶不了你,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,Jine_Reply_gomen_3,Jine_Reply,ame,,,,嗯……原谅你了！！！,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,Jine_Reply_gomen_4,Jine_Reply,ame,,,,要不……就原谅你吧,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,Jine_Reply_gomen_5,Jine_Reply,ame,,,,给我买冰淇淋我就原谅你,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,Jine_Reply_gomen_6,Jine_Reply,ame,,,,给我发你下跪的照片,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,Jine_Reply_gomen_7,Jine_Reply,ame,,,,没事啦♪（我真是温柔善良）,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,gomen_add1,gomen,ame,,,,不要那么轻易就低头啊！,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,gomen_add2,gomen,ame,,,,好吧，原谅……个屁啦！,,,,,,,,,,,,,,,,,,,,,,
Replies to Sorry,gomen_add3,gomen,ame,,,,抱歉，让你抱歉了,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,Jine_Reply_sibou_1,Jine_Reply,ame,,,,确认死亡,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,Jine_Reply_sibou_2,Jine_Reply,ame,,,,别死啊,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,Jine_Reply_sibou_3,Jine_Reply,ame,,,,我现在就让你复活 等着我,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,Jine_Reply_sibou_4,Jine_Reply,ame,,,,死、死掉了……,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,Jine_Reply_sibou_5,Jine_Reply,ame,,,,死～寂,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,Jine_Reply_sibou_6,Jine_Reply,ame,,,,来世我们也要相爱哦,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,Jine_Reply_sibou_7,Jine_Reply,ame,,,,你是阿伟吗天天去世,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,dead_add1,dead,ame,,,,别死啊！！！！！！,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,dead_add2,dead,ame,,,,阿P要是死了糖糖也会去死的,,,,,,,,,,,,,,,,,,,,,,
Replies to IM DED,dead_add3,dead,ame,,,,在糖糖死掉前你都要活着哦,,,,,,,,,,,,,,,,,,,,,,
Replies to Sticker Spam,renda_add1,renda,ame,,,,烦！！！！死！！！！啦！！！！！！！！！！！！,,,,,,,,,,,,,,,,,,,,,,
Replies to Sticker Spam,renda_add2,renda,ame,,,,下次再这样，我就拉黑你。,,,,,,,,,,,,,,,,,,,,,,
Replies to Sticker Spam,renda_add3,renda,ame,,,,再也不看你的JINE了,,,,,,,,,,,,,,,,,,,,,,
Day 1: Start,Day0_JINE001,Day0_JINE,ame,,,,注册好直播账号了，快点登录进行准备吧！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Password,Event_Password_JINE000,Event_Password,ame,,,,从今天开始就要请你多多关照了。,,,,,,,,,,,,,,,,,,,,,,
Day 1: Password,Event_Password_JINE001,Event_Password,ame,,,,这是直播账号的密码→angelkawaii2,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE002,Day0_JINE (First Part),ame,,,,"看来你已经登录成功了
从此一切即将开始……
我们今后都要永远在一起哦",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE003,Day0_JINE (First Part),ame,,,,"今后我在网络世界里，无论是死了还是坐牢了，还是崩溃了、被害了，可能成为过街老鼠，也可能登上神坛，甚至陷入癫狂……
不论怎么样，你都要和我在一起哦",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE004,Day0_JINE (First Part),ame,,,,"网络世界真的是一个充满了尸腐臭气的地方
根本就是现代社会所催生出的地狱",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE005,Day0_JINE (First Part),ame,,,,可是同时，我又只能活在这样的网络世界里,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE006,Day0_JINE (First Part),ame,,,,"我，早上起不来床！不想出门！
没法好好上班！害怕生人！
讨厌大人！同时人脑袋又笨！
但又想被人捧着！！！",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE007,Day0_JINE (First Part),ame,,,,而现在想被追捧，最好的办法就是成为主播！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE008,Day0_JINE (First Part),ame,,,,"谢谢你帮我准备器材，还有设置软件哦
阿P",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE008_Option001,Day0_JINE (First Part),pi,,,,阿P？,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE008_Option002,Day0_JINE (First Part),pi,,,,P～PP！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE009,Day0_JINE (Second Part),ame,,,,"没错！从现在开始，你就是“阿P”了！
因为你是我喜欢的People嘛，所以就叫你“阿P”啦！",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE010,Day0_JINE (Second Part),ame,,,,"你是愿意毫无道理地支持和理解糖糖这种烂人的人
也是糖糖全世界第一在乎的恋人……
还有，P也有“制作人（Producer）”的意思呢！",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE011,Day0_JINE (Second Part),ame,,,,"因为阿P比我聪明太多了
所以你要指导我哦
今后请多多给糖糖指示哦",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE012,Day0_JINE (Second Part),ame,,,,我们一起冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭冲鸭,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE013,Day0_JINE (Second Part),ame,,,,"啊哈！
时间快到了呢……",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE014,Day0_JINE (Second Part),ame,,,,化妆和假发都准备完毕了！完美！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE015,Day0_JINE (Second Part),ame,,,,那么，我的初次直播……！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (Before Stream),Day0_JINE016,Day0_JINE (Second Part;end),ame,,,,现在开始！！！！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE017,Day0_JINE (First Part),ame,,,,啊～紧张死了……,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE018,Day0_JINE (First Part),ame,,,,"我们两个一起想出来的“超天酱”
终于，降临在这个世界上了",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE019,Day0_JINE (First Part),ame,,,,"粉丝……涨了一千啊
这样都得不到什么被捧的感觉
毕竟现在才刚开始呢",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE020,Day0_JINE (First Part),ame,,,,"想满足我黑洞似的认可欲求
最少也得有一百万个宅宅围着我转呀",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE021,Day0_JINE (First Part),ame,,,,"大概一个月的时间，胜负就能见分晓吧
因为凭我的干劲也只能坚持那么久……",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE022,Day0_JINE (First Part),ame,,,,所以接下来的这一个月，咱们要努力奋斗咯！！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE023,Day0_JINE (First Part),ame,,,,我和你的话，一定能够打造厉害的主播吧？,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE023_Oprtion001,Day0_JINE (Option1),pi,,,,可以的,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE024,Day0_JINE (Option1),ame,,,,阿P，喜翻你！,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE023_Oprtion002,Day0_JINE (Option2),pi,,,,感觉不太行,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE025,Day0_JINE (Option2),ame,,,,嗯，反正干就完了,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE026,Day0_JINE (Second Part),ame,,,,"希望目标真的能够实现……
就拜托你咯，阿P",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE027,Day0_JINE (Second Part),ame,,,,"如果努力过头的话，我可是会坏掉的
不过到了那个时候，咱俩就携手毁灭网络世界好啦♪",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE028,Day0_JINE (Second Part),ame,,,,"……那
从明天开始，请多多关照咯",,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE029,Day0_JINE (Second Part),ame,,,,晚安,,,,,,,,,,,,,,,,,,,,,,
Day 1: Logged In (After Stream),Day0_JINE030,Day0_JINE (Second Part),ame,,,,啾！,,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE001,Day1_JINE,ame,,,,"早啊！
这是我们当上主播后的第一个早晨呢
……然而时间已经到中午了
早起无能～～～",,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE002,Day1_JINE,ame,,,,"算了，就这样吧！
距离百万粉丝的目标只剩区区999000人了",,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE003,Day1_JINE,ame,,,,"现在先朝着一万粉进发吧！
就让我们潇洒登顶吧♪",,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE004,Day1_JINE,ame,,,,你也知道，仅凭我一个人是什么都做不到的,,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE005,Day1_JINE,ame,,,,"阿P你每天都要给我下很多很多的指示呀
我相信你哦",,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE006,Day1_JINE,ame,,,,"只要是你说的
我什么都会听",,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE007,Day1_JINE,ame,,,,"我相信阿P
我一定乖乖听话
所以你一定要把我打造成最棒的主播呀……",,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE008,Day1_JINE,ame,,,,"不然的话
不然的话，我可是会坏掉的",,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE008_Option001,Day1_JINE,pi,,,,或者，我可能会把你给搞坏的,,,,,,,,,,,,,,,,,,,,,,
Day 2,Day1_JINE009,Day1_JINE,ame,,,,"啊哈！
那，就请你赶紧开始吧",,,,,,,,,,,,,,,,,,,,,,
Day 3: Rent,Event_Aim_Rent_LINE001,Event_Aim_Rent,ame,,,,这什么啊？,,,,,,,,,,,,,,,,,,,,,,
Day 3: Rent,Event_Aim_Rent_LINE002,Event_Aim_Rent,ame,,,,这是说在DAY10之前我们必须付房租的意思吧？！我们还没赚到钱，得赶快取得盈利资格了……,,,,,,,,,,,,,,,,,,,,,,
Day 3: Rent,Event_Aim_Rent_LINE003,Event_Aim_Rent,ame,,,,首先粉丝数必须要超过10000……,,,,,,,,,,,,,,,,,,,,,,
Day 3: Rent,Event_Aim_Rent_LINE004,Event_Aim_Rent,ame,,,,对阿P和糖糖两个人来说洒洒水啦！加油～～～！！！,,,,,,,,,,,,,,,,,,,,,,
Day 5: Wishlist,Event_Wishlist_JINE001,Event_Wishlist (First Part),ame,,,,我要搞自己的心愿单了,,,,,,,,,,,,,,,,,,,,,,
Day 5: Wishlist,Event_Wishlist_JINE002,Event_Wishlist (First Part),ame,,,,然后本糖允许阿P来想要往里加什么东西,,,,,,,,,,,,,,,,,,,,,,
Day 5: Wishlist,Event_Wishlist_JINE002_Option001,Event_Wishlist (Option1),pi,,,,沐浴球,,,,,,,,,,,,,,,,,,,,,,
Day 5: Wishlist,Event_Wishlist_JINE002_Option002,Event_Wishlist (Option2),pi,,,,cos服,,,,,,,,,,,,,,,,,,,,,,
Day 5: Wishlist,Event_Wishlist_JINE002_Option003,Event_Wishlist (Option3),pi,,,,很贵的话筒,,,,,,,,,,,,,,,,,,,,,,
Day 5: Wishlist,Event_Wishlist_JINE002_Option004,Event_Wishlist (Option4),pi,,,,媚药,,,,,,,,,,,,,,,,,,,,,,
Day 5: Wishlist,Event_Wishlist_JINE003,Event_Wishlist (Second Part;end),ame,,,,放进去了,,,,,,,,,,,,,,,,,,,,,,
Day 6: Wishlist Results (Bath Bombs),Event_Wishlist_JINE004,Event_Wishlist_Kekka,ame,,,,是、是沐浴球―――(ﾟ∀ﾟ)―――― !!,,,,,,,,,,,,,,,,,,,,,,
Day 6: Wishlist Results (Costumes),Event_Wishlist_JINE005,Event_Wishlist_Kekka,ame,,,,宅宅给我寄了cos服！跟拼夕夕上那种便宜货完全不一样！,,,,,,,,,,,,,,,,,,,,,,
Day 6: Wishlist Results (Expensive Mic),Event_Wishlist_JINE006,Event_Wishlist_Kekka,ame,,,,新话筒到了！宅宅们总是对音质唧唧歪歪的，这下应该能闭嘴了，要不以后去唱K也带着它吧,,,,,,,,,,,,,,,,,,,,,,
Day 6: Wishlist Results (Aphrodisiacs),Event_Wishlist_JINE007,Event_Wishlist_Kekka,ame,,,,我就随便那么一写，没想到居然真的收到媚药了。这个真的有用吗？马上就来试试看吧（好奇心旺盛）,,,,,,,,,,,,,,,,,,,,,,
Day 8 Night: Not reached 10000,Event_Aim_NotAchieved_Day10_JINE001,Event_Aim_NotAchieved_Day10,ame,,,,我们还达不到盈利资格呢……再这样下去会付不起房租的！,,,,,,,,,,,,,,,,,,,,,,
Day 8 Night: Not reached 10000,Event_Aim_NotAchieved_Day10_JINE002,Event_Aim_NotAchieved_Day10,ame,,,,我不想和阿P分开啊。不过就算被赶出去了 我也只是滚回老家而已,,,,,,,,,,,,,,,,,,,,,,
"Day 10 Tomorrow: Followers 1-9999
(Ending: So Close Yet So Far)",Event_Aim_NotAchieved_Day14_LINE001,Event_Aim_NotAchieved_Day14,ame,,,,不够盈利资格，付不起房租，要被赶出去了……,,,,,,,,,,,,,,,,,,,,,,
"Day 10 Tomorrow: Followers 1-9999
(Ending: So Close Yet So Far)",Event_Aim_NotAchieved_Day14_LINE002,Event_Aim_NotAchieved_Day14,ame,,,,我俩也要结束了呢。俗话说钱断情亦断，我要回老家去了。,,,,,,,,,,,,,,,,,,,,,,
Day 10 Tomorrow: Followers 10000+,Event_Aim_Achieved_Day14_JINE001,Event_Aim_Achieved_Day14,ame,,,,顺利达到盈利资格啦～～～好耶～～～～,,,,,,,,,,,,,,,,,,,,,,
Day 10 Tomorrow: Followers 10000+,Event_Aim_Achieved_Day14_JINE002,Event_Aim_Achieved_Day14,ame,,,,这样就能靠宅宅们的钱付房租，不用滚出去了！,,,,,,,,,,,,,,,,,,,,,,
Day 10 Tomorrow: Followers 10000+,Event_Aim_Achieved_Day14_JINE003,Event_Aim_Achieved_Day14,ame,,,,差点就要变成流浪汉主播了呢,,,,,,,,,,,,,,,,,,,,,,
Day 14 Night: Followers 100000+,Scenario_start_follower_high_LINE001,Scenario_start_follower_high,ame,,,,"十万粉丝纪念银盾……
到手啦―――(ﾟ∀ﾟ)―――― !!",,,,,,,,,,,,,,,,,,,,,,
